transaction_id,account_id,transaction_date,transaction_type,transaction_amount,currency,transaction_status,channel
T0002456,A000458,2025-06-07 03:12:38.530779,Transfer,67663.84,INR,PENDING,Branch
T0002457,A000806,2025-08-02 02:53:47.530779,Fee,82266.87,INR,PENDING,ATM
T0002458,A001269,2026-01-11 07:13:13.530779,Interest,78587.05,INR,SUCCESS,Mobile
T0002459,A000764,2026-03-23 12:46:51.530779,Transfer,138216.65,INR,PENDING,ATM
T0002460,A000618,2026-01-30 21:11:40.530779,Payment,90595.13,INR,PENDING,Online
T0002461,A000825,2026-07-21 14:18:45.530779,Deposit,38930.45,INR,PENDING,ATM
T0002462,A000241,2026-06-25 22:44:27.530779,Withdrawal,102695.1,INR,SUCCESS,Mobile
T0002463,A000619,2026-07-22 22:39:39.530779,Payment,570.05,INR,SUCCESS,Branch
T0002464,A000821,2025-01-02 08:35:25.530779,Fee,249273.12,INR,FAILED,Online
T0002465,A001372,2025-06-07 17:22:04.530779,Fee,122336.03,INR,PENDING,Mobile
T0002466,A001139,2025-07-14 03:57:41.530779,Transfer,178439.74,INR,PENDING,ATM
T0002467,A001460,2024-11-01 18:17:46.530779,Withdrawal,124878.5,INR,FAILED,ATM
T0002468,A000252,2025-11-06 00:46:45.530779,Payment,6447.03,INR,PENDING,Branch
T0002469,A000160,2025-01-01 00:07:54.530779,Payment,87048.86,INR,PENDING,Online
T0002470,A000215,2026-07-26 00:51:37.530779,Payment,187451.2,INR,FAILED,Branch
T0002471,A000553,2026-04-29 22:57:24.530779,Fee,8457.55,INR,PENDING,Branch
T0002472,A000365,2026-09-07 21:10:45.530779,Fee,78219.01,INR,PENDING,Online
T0002473,A000225,2025-11-01 05:06:44.530779,Interest,199551.82,INR,PENDING,Mobile
T0002474,A001199,2026-08-01 19:26:32.530779,Payment,111347.89,INR,PENDING,Mobile
T0002475,A000878,2025-09-16 06:38:09.530779,Payment,249964.31,INR,FAILED,ATM
T0002476,A001218,2026-09-10 18:37:24.530779,Payment,11464.31,INR,SUCCESS,Branch
T0002477,A001094,2025-01-29 04:15:56.530779,Fee,53678.25,INR,SUCCESS,Mobile
T0002478,A000219,2025-05-14 12:00:18.530779,Withdrawal,153061.73,INR,SUCCESS,ATM
T0002479,A001237,2025-04-02 01:08:42.530779,Payment,227702.82,INR,FAILED,Mobile
T0002480,A000635,2026-02-06 22:33:28.530779,Fee,56755.08,INR,FAILED,Mobile
T0002481,A001459,2025-08-07 16:53:51.530779,Interest,141987.28,INR,FAILED,Online
T0002482,A001066,2026-09-01 09:11:16.530779,Deposit,49084.7,INR,PENDING,Online
T0002483,A000935,2026-08-01 01:18:21.530779,Interest,180257.06,INR,FAILED,Branch
T0002484,A000315,2025-09-28 19:50:39.530779,Payment,206108.08,INR,PENDING,Mobile
T0002485,A001371,2025-09-05 06:02:11.530779,Payment,59397.42,INR,PENDING,Branch
T0002486,A001450,2026-05-18 09:03:22.530779,Deposit,35458.47,INR,PENDING,Branch
T0002487,A000213,2025-12-03 20:39:55.530779,Deposit,202580.94,INR,PENDING,Mobile
T0002488,A000155,2025-04-08 05:28:55.530779,Transfer,156693.08,INR,SUCCESS,ATM
T0002489,A000170,2025-03-01 13:10:39.530779,Deposit,146436.66,INR,PENDING,Mobile
T0002490,A000627,2025-08-27 21:57:18.530779,Payment,244188.75,INR,FAILED,Branch
T0002491,A001289,2025-06-17 22:20:12.530779,Transfer,94447.84,INR,FAILED,Mobile
T0002492,A001406,2025-03-24 13:04:28.530779,Transfer,70112.99,INR,SUCCESS,Online
T0002493,A001409,2026-03-07 02:58:51.530779,Fee,166466.61,INR,PENDING,ATM
T0002494,A000783,2024-12-16 07:12:52.530779,Payment,46976.3,INR,SUCCESS,ATM
T0002495,A000423,2025-02-14 01:32:19.530779,Fee,206399.82,INR,PENDING,Online
T0002496,A000444,2026-08-27 21:01:25.530779,Payment,209391.59,INR,PENDING,Branch
T0002497,A000205,2026-02-27 10:23:05.530779,Fee,194670.72,INR,FAILED,Branch
T0002498,A000783,2024-12-11 08:54:06.530779,Interest,33731.32,INR,SUCCESS,Online
T0002499,A000500,2025-06-14 18:26:34.530779,Withdrawal,60809.22,INR,FAILED,Online
T0002500,A000379,2024-12-28 03:28:52.530779,Payment,42329.09,INR,SUCCESS,Branch
T0002501,A000004,2024-10-01 06:33:02.530779,Fee,120472.66,INR,FAILED,ATM
T0002502,A000095,2026-01-12 17:00:40.530779,Interest,143295.19,INR,FAILED,Branch
T0002503,A001114,2025-12-09 03:22:34.530779,Withdrawal,193892.35,INR,FAILED,Mobile
T0002504,A000006,2026-05-31 13:00:57.530779,Payment,105324.82,INR,FAILED,Online
T0002505,A000380,2026-07-03 14:34:35.530779,Deposit,124797.01,INR,SUCCESS,ATM
T0002506,A001058,2026-04-01 18:29:28.530779,Payment,140272.45,INR,PENDING,ATM
T0002507,A000799,2025-01-03 17:40:12.530779,Fee,55670.35,INR,SUCCESS,Mobile
T0002508,A001341,2025-10-21 10:15:22.530779,Transfer,198981.73,INR,FAILED,Branch
T0002509,A000224,2026-01-11 10:17:51.530779,Fee,153257.31,INR,FAILED,Online
T0002510,A001248,2025-08-16 07:49:42.530779,Interest,5206.25,INR,FAILED,Online
T0002511,A001322,2026-04-21 17:08:37.530779,Deposit,57444.07,INR,SUCCESS,ATM
T0002512,A001445,2026-07-29 03:35:51.530779,Fee,112712.08,INR,SUCCESS,Online
T0002513,A000766,2026-04-08 01:56:48.530779,Fee,143509.66,INR,SUCCESS,Branch
T0002514,A001187,2026-03-31 04:36:23.530779,Payment,116190.26,INR,SUCCESS,Branch
T0002515,A000242,2025-06-30 05:48:22.530779,Transfer,230576.14,INR,SUCCESS,Mobile
T0002516,A001493,2026-07-04 13:55:08.530779,Withdrawal,195261.62,INR,FAILED,Mobile
T0002517,A000288,2025-11-04 23:33:16.530779,Withdrawal,28359.09,INR,PENDING,Online
T0002518,A000933,2026-04-06 17:59:57.530779,Transfer,198187.55,INR,PENDING,Online
T0002519,A000475,2025-02-11 21:24:04.530779,Withdrawal,193198.38,INR,FAILED,Mobile
T0002520,A000394,2026-02-17 10:16:50.530779,Interest,209815.1,INR,PENDING,Online
T0002521,A000742,2024-09-24 14:17:35.530779,Payment,59904.34,INR,FAILED,Online
T0002522,A000693,2026-01-24 10:46:13.530779,Transfer,94407.71,INR,SUCCESS,ATM
T0002523,A000334,2025-01-23 00:22:32.530779,Interest,20463.72,INR,SUCCESS,Online
T0002524,A000501,2025-02-21 19:12:07.530779,Withdrawal,21786.46,INR,FAILED,ATM
T0002525,A001194,2026-02-27 22:32:27.530779,Interest,120599.54,INR,PENDING,Online
T0002526,A001235,2025-05-03 11:46:01.530779,Payment,25081.57,INR,FAILED,Online
T0002527,A000394,2026-01-30 00:24:21.530779,Deposit,86415.38,INR,PENDING,Branch
T0002528,A000622,2024-11-17 20:17:46.530779,Deposit,32479.41,INR,PENDING,Branch
T0002529,A000191,2024-09-24 11:26:33.530779,Payment,63417.17,INR,SUCCESS,ATM
T0002530,A000918,2025-04-21 08:08:00.530779,Payment,139698.03,INR,SUCCESS,Branch
T0002531,A000952,2025-11-07 16:05:11.530779,Interest,108952.24,INR,SUCCESS,Online
T0002532,A000460,2025-10-22 09:37:00.530779,Transfer,81216.89,INR,PENDING,Branch
T0002533,A001369,2026-08-13 22:32:58.530779,Withdrawal,210705.36,INR,PENDING,Branch
T0002534,A000467,2025-05-20 01:03:11.530779,Withdrawal,44344.06,INR,PENDING,Branch
T0002535,A001024,2025-12-26 11:33:55.530779,Transfer,248636.76,INR,FAILED,Online
T0002536,A001112,2024-09-20 10:25:54.530779,Transfer,224236.57,INR,SUCCESS,ATM
T0002537,A001486,2026-09-07 15:24:17.530779,Withdrawal,210939.95,INR,PENDING,Online
T0002538,A000041,2025-09-07 13:31:12.530779,Transfer,211296.87,INR,SUCCESS,Branch
T0002539,A001218,2024-11-11 15:59:44.530779,Fee,222761.01,INR,FAILED,ATM
T0002540,A000241,2026-01-21 14:29:10.530779,Deposit,26964.89,INR,FAILED,Branch
T0002541,A000921,2025-10-26 10:35:41.530779,Transfer,72553.51,INR,PENDING,ATM
T0002542,A000945,2025-11-22 11:51:35.530779,Withdrawal,127982.84,INR,FAILED,Mobile
T0002543,A001400,2025-03-09 13:32:02.530779,Fee,52601.07,INR,PENDING,ATM
T0002544,A000417,2025-06-21 00:19:46.530779,Fee,2703.09,INR,PENDING,ATM
T0002545,A001083,2026-08-22 13:16:21.530779,Transfer,185436.58,INR,SUCCESS,Branch
T0002546,A001493,2025-10-13 20:54:54.530779,Fee,45580.88,INR,PENDING,Branch
T0002547,A001064,2024-11-28 07:23:02.530779,Withdrawal,232878.85,INR,PENDING,Branch
T0002548,A000907,2024-10-24 22:10:38.530779,Payment,222603.62,INR,FAILED,ATM
T0002549,A001340,2026-01-12 00:55:03.530779,Withdrawal,142418.82,INR,FAILED,Mobile
T0002550,A001018,2025-10-10 07:32:30.530779,Payment,147355.97,INR,PENDING,Branch
T0002551,A000113,2024-11-30 02:32:18.530779,Payment,189846.42,INR,FAILED,Online
T0002552,A001223,2025-01-31 19:35:45.530779,Payment,43180.58,INR,PENDING,Online
T0002553,A001338,2025-11-10 19:04:36.530779,Withdrawal,71926.16,INR,SUCCESS,Mobile
T0002554,A000107,2025-04-05 08:14:05.530779,Withdrawal,53997.21,INR,PENDING,Mobile
T0002555,A000777,2025-06-05 09:37:15.530779,Deposit,196895.77,INR,PENDING,Online
T0002556,A000530,2025-10-11 20:02:11.530779,Interest,56718.79,INR,SUCCESS,Branch
T0002557,A001341,2026-06-08 11:56:46.530779,Withdrawal,47763.22,INR,FAILED,Branch
T0002558,A001227,2025-08-16 04:32:50.530779,Transfer,22676.96,INR,PENDING,ATM
T0002559,A001466,2025-05-26 16:59:33.530779,Deposit,8348.27,INR,FAILED,ATM
T0002560,A001139,2025-06-06 18:45:52.530779,Transfer,71888.38,INR,FAILED,ATM
T0002561,A000239,2025-05-29 03:18:41.530779,Fee,157974.62,INR,PENDING,Online
T0002562,A000742,2025-06-09 05:29:57.530779,Transfer,240775.08,INR,SUCCESS,Online
T0002563,A000910,2025-08-17 08:26:35.530779,Payment,190057.15,INR,FAILED,Mobile
T0002564,A000062,2025-09-28 11:33:14.530779,Payment,139326.99,INR,FAILED,Branch
T0002565,A000057,2026-03-31 13:52:45.530779,Interest,45188.52,INR,SUCCESS,Mobile
T0002566,A000511,2025-03-11 03:53:00.530779,Deposit,229271.59,INR,SUCCESS,Online
T0002567,A001148,2026-06-18 11:17:58.530779,Payment,241118.07,INR,SUCCESS,Mobile
T0002568,A001159,2026-03-26 16:36:47.530779,Fee,194206.38,INR,SUCCESS,Branch
T0002569,A000516,2025-04-15 02:12:24.530779,Withdrawal,201410.89,INR,PENDING,ATM
T0002570,A001181,2025-11-12 05:45:09.530779,Deposit,118524.97,INR,PENDING,Branch
T0002571,A000236,2025-08-03 10:22:01.530779,Payment,2184.66,INR,SUCCESS,Mobile
T0002572,A001038,2026-03-28 19:41:53.530779,Deposit,117804.75,INR,SUCCESS,ATM
T0002573,A000367,2024-12-09 00:56:01.530779,Fee,121968.29,INR,FAILED,Online
T0002574,A000302,2025-02-20 00:12:04.530779,Interest,39886.8,INR,PENDING,Online
T0002575,A000740,2024-12-13 17:14:12.530779,Transfer,91706.85,INR,FAILED,Online
T0002576,A001086,2025-11-01 09:27:25.530779,Payment,154916.54,INR,PENDING,Online
T0002577,A000832,2024-11-15 09:13:31.530779,Payment,32988.85,INR,FAILED,ATM
T0002578,A000201,2026-07-17 00:04:52.530779,Transfer,42862.21,INR,PENDING,Branch
T0002579,A000350,2025-06-05 09:28:11.530779,Deposit,57529.97,INR,PENDING,Branch
T0002580,A001095,2024-11-15 16:57:07.530779,Transfer,73159.43,INR,PENDING,Mobile
T0002581,A001174,2025-04-13 23:55:00.530779,Transfer,126971.38,INR,FAILED,Mobile
T0002582,A000443,2025-05-21 19:39:01.530779,Payment,133773.69,INR,PENDING,Online
T0002583,A000181,2025-11-30 01:12:44.530779,Transfer,83959.69,INR,PENDING,Mobile
T0002584,A000822,2025-05-12 04:19:44.530779,Payment,18961.78,INR,PENDING,ATM
T0002585,A001272,2026-02-14 03:03:35.530779,Interest,115129.82,INR,SUCCESS,ATM
T0002586,A001159,2024-11-04 03:19:11.530779,Payment,124138.23,INR,FAILED,Mobile
T0002587,A000265,2024-10-18 21:54:32.530779,Transfer,18496.13,INR,SUCCESS,Online
T0002588,A000317,2025-01-20 19:54:13.530779,Fee,180983.26,INR,FAILED,Mobile
T0002589,A001444,2025-05-21 07:41:17.530779,Withdrawal,242385.89,INR,FAILED,Online
T0002590,A001326,2025-06-22 20:22:37.530779,Withdrawal,188512.32,INR,PENDING,ATM
T0002591,A001216,2026-02-19 05:18:36.530779,Deposit,85983.38,INR,PENDING,ATM
T0002592,A000159,2025-08-16 03:58:34.530779,Payment,210595.23,INR,PENDING,Branch
T0002593,A001232,2024-12-14 09:42:42.530779,Withdrawal,243401.53,INR,FAILED,ATM
T0002594,A001426,2026-01-03 10:27:01.530779,Deposit,248730.26,INR,FAILED,Mobile
T0002595,A000958,2025-07-23 19:51:54.530779,Withdrawal,145747.69,INR,SUCCESS,Branch
T0002596,A001232,2025-01-31 12:01:13.530779,Deposit,129331.15,INR,PENDING,Mobile
T0002597,A000365,2026-08-30 01:58:51.530779,Transfer,163318.51,INR,FAILED,Branch
T0002598,A000890,2025-05-19 22:56:26.530779,Interest,197371.99,INR,FAILED,Mobile
T0002599,A000392,2025-06-11 10:14:42.530779,Interest,76498.58,INR,PENDING,ATM
T0002600,A000948,2025-07-28 22:05:55.530779,Fee,123902.3,INR,PENDING,Branch
T0002601,A000226,2025-09-25 16:46:47.530779,Transfer,226010.49,INR,PENDING,ATM
T0002602,A001386,2025-05-06 18:18:29.530779,Interest,10848.35,INR,SUCCESS,Online
T0002603,A001094,2025-05-09 09:16:02.530779,Interest,4788.83,INR,FAILED,Mobile
T0002604,A001191,2025-07-17 16:34:26.530779,Payment,240256.09,INR,PENDING,Online
T0002605,A000588,2024-11-10 20:05:44.530779,Deposit,150391.73,INR,FAILED,ATM
T0002606,A000979,2026-01-27 07:43:56.530779,Payment,31948.46,INR,SUCCESS,Branch
T0002607,A000258,2025-10-16 04:28:08.530779,Transfer,65498.59,INR,SUCCESS,Online
T0002608,A001228,2025-05-04 14:27:04.530779,Withdrawal,13357.53,INR,SUCCESS,ATM
T0002609,A000206,2026-06-26 01:33:52.530779,Interest,83088.73,INR,FAILED,Mobile
T0002610,A000943,2025-01-09 03:34:01.530779,Withdrawal,204916.11,INR,FAILED,ATM
T0002611,A001007,2024-11-26 08:50:43.530779,Transfer,105333.93,INR,SUCCESS,Online
T0002612,A001069,2026-07-01 01:49:26.530779,Transfer,31555.84,INR,PENDING,Mobile
T0002613,A001251,2025-04-30 11:26:33.530779,Fee,246264.6,INR,FAILED,Branch
T0002614,A000324,2025-07-30 05:23:06.530779,Fee,134722.13,INR,SUCCESS,ATM
T0002615,A001402,2026-06-13 14:37:15.530779,Payment,227907.29,INR,FAILED,Branch
T0002616,A000511,2024-12-13 12:16:41.530779,Fee,5067.78,INR,SUCCESS,Mobile
T0002617,A000617,2025-12-05 05:22:58.530779,Payment,182175.66,INR,SUCCESS,Branch
T0002618,A000088,2025-08-17 23:48:54.530779,Interest,50777.81,INR,PENDING,Online
T0002619,A001441,2026-05-01 00:48:37.530779,Interest,13994.97,INR,FAILED,Branch
T0002620,A001321,2025-11-10 01:53:19.530779,Transfer,75346.39,INR,FAILED,Branch
T0002621,A000652,2025-06-02 11:15:28.530779,Transfer,164698.81,INR,SUCCESS,ATM
T0002622,A000510,2025-03-19 22:46:41.530779,Deposit,100198.03,INR,FAILED,Mobile
T0002623,A000887,2026-09-12 01:39:22.530779,Payment,237596.11,INR,FAILED,Mobile
T0002624,A000627,2026-06-18 06:34:54.530779,Withdrawal,171009.08,INR,FAILED,Online
T0002625,A000435,2025-06-30 11:03:37.530779,Interest,194490.43,INR,PENDING,Mobile
T0002626,A000358,2026-08-26 12:03:15.530779,Fee,117255.59,INR,PENDING,Mobile
T0002627,A000406,2025-08-28 16:03:22.530779,Withdrawal,206826.15,INR,PENDING,Online
T0002628,A000041,2025-05-04 08:23:44.530779,Payment,58187.62,INR,FAILED,Mobile
T0002629,A000104,2026-06-26 07:00:33.530779,Withdrawal,246441.49,INR,FAILED,ATM
T0002630,A000313,2025-01-01 05:56:09.530779,Transfer,189562.43,INR,FAILED,Online
T0002631,A001104,2026-06-30 20:11:03.530779,Transfer,47800.27,INR,FAILED,Mobile
T0002632,A000472,2024-11-15 08:13:48.530779,Transfer,11301.11,INR,SUCCESS,Branch
T0002633,A000510,2024-11-08 03:59:56.530779,Withdrawal,81730.73,INR,SUCCESS,Branch
T0002634,A000749,2026-09-15 02:41:51.530779,Transfer,81134.12,INR,FAILED,Online
T0002635,A001299,2026-05-14 09:08:31.530779,Interest,13176.58,INR,SUCCESS,Mobile
T0002636,A000699,2026-07-15 10:19:15.530779,Payment,76456.55,INR,SUCCESS,Mobile
T0002637,A000180,2025-10-05 12:58:58.530779,Withdrawal,80253.4,INR,PENDING,Online
T0002638,A000155,2026-01-30 18:14:52.530779,Fee,22874.16,INR,SUCCESS,ATM
T0002639,A001466,2024-10-11 12:08:47.530779,Interest,55881.13,INR,PENDING,ATM
T0002640,A000141,2026-06-07 08:40:27.530779,Fee,178266.36,INR,FAILED,Online
T0002641,A000644,2025-08-27 17:31:55.530779,Transfer,124094.79,INR,SUCCESS,Branch
T0002642,A000356,2025-12-06 07:49:32.530779,Fee,157987.72,INR,SUCCESS,ATM
T0002643,A000036,2025-11-13 08:23:12.530779,Payment,30169.12,INR,FAILED,Mobile
T0002644,A001346,2024-12-05 18:57:38.530779,Transfer,222955.15,INR,PENDING,Branch
T0002645,A000270,2025-05-21 10:55:56.530779,Deposit,218512.8,INR,SUCCESS,Branch
T0002646,A000641,2025-12-10 02:05:33.530779,Deposit,72361.53,INR,SUCCESS,ATM
T0002647,A001351,2026-06-03 19:54:16.530779,Payment,125293.61,INR,FAILED,Branch
T0002648,A000944,2026-05-22 15:38:43.530779,Deposit,76587.38,INR,PENDING,Mobile
T0002649,A000050,2026-08-30 14:48:37.530779,Fee,10604.01,INR,PENDING,Online
T0002650,A000162,2025-01-09 01:02:09.530779,Transfer,191346.1,INR,FAILED,Online
T0002651,A001229,2024-11-10 07:18:48.530779,Withdrawal,121449.49,INR,PENDING,Online
T0002652,A000425,2026-03-24 21:03:08.530779,Deposit,70333.79,INR,FAILED,Online
T0002653,A001137,2025-10-20 08:16:45.530779,Fee,28559.03,INR,PENDING,Branch
T0002654,A000722,2026-09-14 18:55:54.530779,Deposit,131907.81,INR,PENDING,ATM
T0002655,A000094,2025-11-24 21:07:28.530779,Transfer,156964.86,INR,PENDING,Branch
T0002656,A001141,2025-08-28 14:00:07.530779,Fee,189689.99,INR,FAILED,Branch
T0002657,A000071,2025-03-19 18:30:27.530779,Deposit,119843.94,INR,SUCCESS,Branch
T0002658,A001483,2025-02-26 23:29:37.530779,Interest,245880.62,INR,SUCCESS,ATM
T0002659,A001295,2025-12-22 05:02:54.530779,Withdrawal,114579.54,INR,FAILED,Branch
T0002660,A000955,2025-07-06 00:04:30.530779,Fee,55896.7,INR,PENDING,Online
T0002661,A000102,2026-03-20 07:30:35.530779,Payment,150954.75,INR,PENDING,ATM
T0002662,A000523,2025-01-03 22:47:13.530779,Transfer,244237.93,INR,PENDING,Mobile
T0002663,A000163,2025-11-15 16:13:48.530779,Transfer,96943.3,INR,FAILED,Online
T0002664,A001079,2025-12-09 13:13:30.530779,Fee,180832.12,INR,FAILED,ATM
T0002665,A000692,2024-11-29 19:51:40.530779,Payment,223314.53,INR,SUCCESS,Branch
T0002666,A000883,2025-07-28 12:19:46.530779,Deposit,87838.46,INR,PENDING,ATM
T0002667,A000622,2025-11-05 06:58:26.530779,Withdrawal,231539.47,INR,SUCCESS,Online
T0002668,A000899,2026-06-22 23:18:24.530779,Withdrawal,147183.96,INR,SUCCESS,Online
T0002669,A000716,2024-10-23 04:20:00.530779,Fee,208740.13,INR,FAILED,Branch
T0002670,A000492,2025-08-25 07:13:04.530779,Payment,175906.11,INR,FAILED,Mobile
T0002671,A000204,2024-10-08 06:42:47.530779,Payment,123832.75,INR,PENDING,Branch
T0002672,A000330,2025-01-08 20:58:46.530779,Payment,27022.02,INR,FAILED,Branch
T0002673,A000026,2026-08-10 05:01:30.530779,Deposit,35979.97,INR,PENDING,Online
T0002674,A000595,2025-02-08 13:04:50.530779,Transfer,80380.35,INR,PENDING,Online
T0002675,A001209,2025-09-05 10:11:54.530779,Deposit,126869.48,INR,PENDING,Online
T0002676,A001201,2026-08-02 19:56:55.530779,Fee,210748.47,INR,PENDING,Branch
T0002677,A000939,2025-11-05 22:24:24.530779,Withdrawal,130155.06,INR,FAILED,Mobile
T0002678,A000200,2025-08-03 13:10:25.530779,Payment,53717.32,INR,SUCCESS,ATM
T0002679,A000451,2025-06-01 18:35:08.530779,Interest,14953.8,INR,SUCCESS,Online
T0002680,A000641,2025-07-15 07:33:46.530779,Withdrawal,153810.49,INR,PENDING,Mobile
T0002681,A001417,2024-10-08 17:19:55.530779,Interest,69567.13,INR,FAILED,Branch
T0002682,A000847,2025-08-07 09:18:47.530779,Payment,38235.72,INR,PENDING,Branch
T0002683,A000736,2026-08-30 06:30:58.530779,Deposit,130515.05,INR,FAILED,Mobile
T0002684,A000318,2025-02-15 11:41:33.530779,Payment,194519.48,INR,PENDING,Branch
T0002685,A000340,2024-11-15 23:34:52.530779,Withdrawal,62527.94,INR,SUCCESS,Mobile
T0002686,A000763,2025-07-10 00:50:50.530779,Payment,185915.16,INR,FAILED,Online
T0002687,A000162,2025-03-27 12:30:55.530779,Interest,92303.74,INR,PENDING,Online
T0002688,A001058,2025-06-15 03:09:12.530779,Interest,41583.84,INR,PENDING,Online
T0002689,A000846,2025-08-30 01:57:27.530779,Payment,107895.98,INR,PENDING,Online
T0002690,A001187,2025-03-23 07:20:54.530779,Withdrawal,122000.38,INR,PENDING,ATM
T0002691,A001301,2025-06-29 17:07:14.530779,Fee,8508.0,INR,PENDING,Branch
T0002692,A000170,2025-04-06 14:35:08.530779,Transfer,35219.71,INR,FAILED,ATM
T0002693,A000621,2026-04-07 09:41:27.530779,Transfer,38907.66,INR,SUCCESS,Mobile
T0002694,A000306,2025-06-12 19:38:52.530779,Transfer,134219.11,INR,FAILED,Mobile
T0002695,A000946,2024-12-01 08:19:28.530779,Withdrawal,115559.7,INR,FAILED,ATM
T0002696,A000151,2024-11-01 07:40:14.530779,Deposit,228358.61,INR,SUCCESS,Mobile
T0002697,A001293,2025-10-14 13:17:17.530779,Fee,203062.11,INR,FAILED,Online
T0002698,A001372,2026-05-31 08:28:41.530779,Fee,102250.18,INR,FAILED,Online
T0002699,A000931,2024-10-15 09:01:47.530779,Deposit,218352.05,INR,PENDING,Online
T0002700,A001261,2025-01-02 20:33:07.530779,Withdrawal,183436.06,INR,FAILED,Mobile
T0002701,A000839,2025-07-28 17:07:52.530779,Fee,138097.67,INR,SUCCESS,ATM
T0002702,A000452,2024-11-23 01:04:38.530779,Transfer,19715.14,INR,SUCCESS,Mobile
T0002703,A000213,2024-11-30 18:12:14.530779,Deposit,235972.67,INR,PENDING,Online
T0002704,A000701,2025-08-04 23:46:57.530779,Deposit,174382.15,INR,SUCCESS,Mobile
T0002705,A000238,2025-08-08 22:35:30.530779,Payment,218481.18,INR,PENDING,Online
T0002706,A000923,2025-08-03 10:46:55.530779,Deposit,125631.78,INR,FAILED,Online
T0002707,A000098,2026-04-29 09:26:15.530779,Payment,113363.51,INR,FAILED,Branch
T0002708,A000142,2026-03-13 07:10:21.530779,Deposit,49563.34,INR,FAILED,ATM
T0002709,A000645,2025-10-24 09:19:25.530779,Payment,31373.3,INR,SUCCESS,Branch
T0002710,A001229,2025-08-21 16:37:42.530779,Transfer,197660.81,INR,FAILED,ATM
T0002711,A000440,2024-10-17 07:31:46.530779,Payment,66454.61,INR,PENDING,Branch
T0002712,A000471,2024-09-23 21:25:47.530779,Withdrawal,152153.8,INR,PENDING,Mobile
T0002713,A000592,2025-10-27 21:48:57.530779,Deposit,46536.95,INR,PENDING,Branch
T0002714,A000009,2025-07-24 02:00:25.530779,Payment,4328.65,INR,SUCCESS,Branch
T0002715,A000479,2025-12-25 12:11:37.530779,Deposit,175735.49,INR,PENDING,Online
T0002716,A000813,2025-09-11 17:13:47.530779,Withdrawal,21988.52,INR,SUCCESS,Online
T0002717,A001235,2024-10-17 18:51:53.530779,Payment,161037.38,INR,FAILED,Branch
T0002718,A000660,2024-12-25 05:27:49.530779,Withdrawal,99101.58,INR,FAILED,ATM
T0002719,A000576,2024-10-11 01:39:57.530779,Payment,72719.21,INR,PENDING,Branch
T0002720,A000616,2026-01-08 21:15:15.530779,Fee,94704.9,INR,PENDING,ATM
T0002721,A001059,2026-02-22 08:36:57.530779,Deposit,116877.54,INR,PENDING,Mobile
T0002722,A000052,2025-11-09 03:18:27.530779,Deposit,230346.16,INR,FAILED,Branch
T0002723,A000911,2024-09-24 02:02:38.530779,Payment,237426.08,INR,SUCCESS,Branch
T0002724,A000635,2025-08-06 20:19:56.530779,Fee,49397.95,INR,SUCCESS,Online
T0002725,A000212,2025-12-18 18:38:45.530779,Deposit,232901.18,INR,SUCCESS,Branch
T0002726,A001441,2025-01-07 20:19:05.530779,Payment,208053.63,INR,SUCCESS,ATM
T0002727,A000349,2026-06-12 00:17:21.530779,Deposit,67085.58,INR,FAILED,Online
